cluster	rank	gene	score
14	25	CD3D	15.256412506103516
14	26	CD3G	15.135703086853027
14	27	CALM1	14.911718368530273
14	28	RPL7A	14.662444114685059
14	29	HSPA1A	14.573037147521973
14	30	CD2	14.554341316223145
14	31	DNAJB1	14.514312744140625
14	32	RPL18	14.485071182250977
14	33	BTG1	14.44775104522705
14	34	HSP90AB1	14.399212837219238
14	35	RPS7	14.355245590209961
14	36	RPS12	14.286846160888672
14	37	GAPDH	14.006375312805176
14	38	SH3BGRL3	13.870418548583984
14	39	RPL19	13.84919548034668
14	40	FXYD5	13.76930046081543
14	41	CD99	13.597819328308105
14	42	HSPA1B	13.470614433288574
14	43	RPS28	13.466341018676758
14	44	CD7	13.333030700683594
14	45	RPL6	13.316635131835938
14	46	UBB	13.247794151306152
14	47	RPL29	13.247529029846191
14	48	FAU	13.236571311950684
14	49	RPS13	13.21485710144043
15	0	JCHAIN	51.21282958984375
15	1	SSR4	48.793128967285156
15	2	MZB1	45.088706970214844
15	3	IGLL5	35.555259704589844
15	4	DERL3	33.75885772705078
15	5	FKBP11	33.5203971862793
15	6	FKBP2	31.05069923400879
15	7	SEC11C	29.71082878112793
15	8	CYBA	29.702789306640625
15	9	RPL3	28.972196578979492
15	10	XBP1	28.775705337524414
15	11	RPL10	28.591808319091797
15	12	TNFRSF17	28.004493713378906
15	13	CD79A	27.917789459228516
15	14	SPCS2	27.37566375732422
15	15	HSP90B1	24.430198669433594
15	16	SDF2L1	22.8996639251709
15	17	PRDX4	22.14681625366211
15	18	SPCS1	21.88994598388672
15	19	RPLP0	21.679588317871094
15	20	SSR3	21.489898681640625
15	21	HERPUD1	21.110837936401367
15	22	RPL36AL	20.52799415588379
15	23	RPS5	19.613460540771484
15	24	SEC61B	19.559547424316406
15	25	TMEM59	19.34358024597168
15	26	RPL8	19.136077880859375
15	27	RPL18	18.95210075378418
15	28	MANF	18.482221603393555
15	29	TMEM258	18.05594825744629
15	30	RPL18A	17.10936164855957
15	31	UBE2J1	16.45305824279785
15	32	PPIB	16.00127410888672
15	33	RABAC1	15.91440200805664
15	34	SELENOS	15.85112190246582
15	35	CD27	15.797941207885742
15	36	RPLP1	15.742530822753906
15	37	PDIA6	15.259282112121582
15	38	MYDGF	15.252323150634766
